schoolCode, schoolName, departmentCode, departmentName, departmentAbbreviation, departmentType, genderRequirement, practicalExam, notifyOrAnnounceExam, documentSubmissionDeadline, examStartDate, examEndDate, examDate1, examDate2, examDate3, announcementDate, reviewDate, chineseTest, englishTest, mathATest, mathBTest, socialTest, scienceTest, englishListeningTest, chineseMultiplier, englishMultiplier, mathAMultiplier, mathBMultiplier, socialMultiplier, scienceMultiplier, customSubjectCombination, customSubjectCombinationMultiplier, sameLevelScoreExcessSelectionOrder1, sameLevelScoreExcessSelectionOrder2, sameLevelScoreExcessSelectionOrder3, sameLevelScoreExcessSelectionOrder4, programmingConceptTest, programmingConceptTestMultiplier, programmingPracticalTest, programmingPracticalTestMultiplier, chineseScoreCalculation, englishScoreCalculation, mathAScoreCalculation, mathBScoreCalculation, socialScoreCalculation, scienceScoreCalculation, selectionScoreRatio, designatedItem1, designatedItem2, designatedItem3, designatedItem4, designatedItem5, designatedItem6, designatedItem1Test, designatedItem2Test, designatedItem3Test, designatedItem4Test, designatedItem5Test, designatedItem6Test, designatedItem1ScoreRatio, designatedItem2ScoreRatio, designatedItem3ScoreRatio, designatedItem4ScoreRatio, designatedItem5ScoreRatio, designatedItem6ScoreRatio, tieBreakerOrder1, tieBreakerOrder2, tieBreakerOrder3, tieBreakerOrder4, examFee, document1, document2, document3, document4, document5, document6, documentDescription, designatedItemDescription, remarks, enrollmentQuota, maleEnrollmentQuota, femaleEnrollmentQuota, indigenousAdditionalQuota, outlyingIslandAdditionalQuota, outlyingIslandAdditionalQuotaDescription, visionProgramAdditionalQuota, expectedExamCount, practicalExamItem1Test, practicalExamItem2Test, practicalExamItem3Test, practicalExamItem4Test, practicalExamItem5Test, practicalExamItem1Multiplier, practicalExamItem2Multiplier, practicalExamItem3Multiplier, practicalExamItem4Multiplier, practicalExamItem5Multiplier, practicalExamItem1ScoreCalculation, practicalExamItem2ScoreCalculation, practicalExamItem3ScoreCalculation, practicalExamItem4ScoreCalculation, practicalExamItem5ScoreCalculation, practicalExamScoreRatio, testResult
026,中山醫學大學,026222,醫學社會暨社會工作學系,醫社系,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/30,--,--,--,--,後標,--,--,3,0,0,0,3,0,--,0,學測國文、英文、社會之級分總和,學測國文級分,學測社會級分,,,,,,1,1,0,0,1,0,20,審查資料,面試,,,,,0,0,0,0,0,0,35,45,0,0,0,0,面試,學測國文級分,審查資料,學測社會級分,1100,修課紀錄(A),課程學習成果(B、E),多元表現(F、G、H、I、N),學習歷程自述(O、P、Q),,,學習歷程自述呈現成長歷程、學習經驗反思，陳述高中學習準備及大學學涯規劃。,"面試在評量學生的語言表達能力、反應思辯能力及與本系相關知識等。
面試評量標準：一、一般表達能力佔30% 二、專業知識能力佔40% 三、時事分析能力佔30%
※本系提供優先錄取名額2名，對象包含低收入、中低收入戶及特殊境遇家庭身分學生。","一、本系課程設計著重醫學與社會學、社會工作之整合，教學規劃以「服務對象為中心」、「家庭和社區為基礎」為主要方向，並運用本校醫學大學之優勢，發展健康照護團隊、跨領域團隊與長期照護團隊之訓練，培力學生成為具備社會工作專業稱職能力者為目標。
二、醫社系服務電話：04-36098741。",55,0,0,8,0,,0,165,,,,,,,,,,,,,,,,,國+英+社=30、有
026,中山醫學大學,026232,醫學資訊學系,醫資系,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/17,,,,2025/5/28,2025/5/30,--,後標,後標,--,--,--,--,0,5,3,0,0,0,--,0,學測國文、英文、數學A、自然之級分總和,學測數學A級分,學測英文級分,,,,,,1,1.5,1.5,0,0,1,20,審查資料,面試,,,,,0,0,0,0,0,0,40,40,0,0,0,0,面試,學測英文級分,學測數學A級分,審查資料,1100,修課紀錄(A),課程學習成果(B),多元表現(G、J、L、M、N),學習歷程自述(P、Q),,,可參閱本校招生組網頁公告「大學申請入學學系書審資料準備指引」。,"面試評分標準：系所認識50%、學生的溝通表達能力25%、資訊相關知識25%。
※本系提供優先錄取名額至多1名，對象包含低收入、中低收入戶及特殊境遇家庭身分學生。","一、本系教育目標為融入人文素養與專業倫理之精神，培養具宏觀視野、創新及應變能力之跨領域醫療資訊管理人才。醫學資訊學是跨領域的重要科學，藉由學習多元資訊技術、醫療臨床知識與人工智慧應用以促進高品質的生活，歡迎同學加入我們的行列。
二、醫資系服務電話:04-36098388。",22,0,0,2,0,,0,66,,,,,,,,,,,,,,,,,英=7、數A=8、有
026,中山醫學大學,026242,醫學資訊學系(APCS組),醫資APCS,一般,--,--,2025/3/28,2025/5/7,2025/5/18,2025/5/18,,,,2025/5/28,2025/5/30,--,底標,後標,--,--,--,--,0,5,5,0,0,0,--,0,學測國文、英文、數學A、自然之級分總和,學測數學A級分,學測英文級分,,2級,10,2級,10,1,1.5,1.5,0,0,1,20,審查資料,面試,,,,,0,0,0,0,0,0,40,40,0,0,0,0,面試,學測英文級分,學測數學A級分,審查資料,1100,修課紀錄(A),課程學習成果(B),多元表現(G、J、L、M、N),學習歷程自述(P、Q),,,可參閱本校招生組網頁公告「大學申請入學學系書審資料準備指引」。,"面試評分標準：系所認識50%、學生的溝通表達能力25%、資訊相關知識25%。
※本系提供優先錄取名額至多1名，對象包含低收入、中低收入戶及特殊境遇家庭身分學生。","一、本系教育目標為融入人文素養與專業倫理之精神，培養具宏觀視野、創新及應變能力之跨領域醫療資訊管理人才。醫學資訊學是跨領域的重要科學，藉由學習多元資訊技術、醫療臨床知識與人工智慧應用以促進高品質的生活，歡迎同學加入我們的行列。
二、醫資系服務電話:04-36098388。",3,0,0,0,0,,0,15,,,,,,,,,,,,,,,,,無資料
026,中山醫學大學,026252,醫療產業科技管理學系,醫管系,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/30,--,後標,--,後標,--,--,--,0,6,0,3,0,0,--,0,學測英文、數學B之級分總和,學測英文級分,學測數學B級分,,,,,,0,1.5,0,1.25,0,0,30,審查資料,面試,,,,,0,0,0,0,0,0,35,35,0,0,0,0,面試,學測英文級分,學測數學B級分,同級分超額篩選科目一,1100,修課紀錄(A),課程學習成果(B),多元表現(F、G、H、I、N),學習歷程自述(O、P、Q),其他有利審查資料,,一、自我學習能力與成果表現：課程學習成果(書面報告)。 二、多元表現綜整心得：高中自主學習計畫與成果、社會服務、社團參與、班級活動 三、學習歷程自述：高中學習歷程反思、就讀動機、未來學習計畫與生涯規劃。,"面試在評量學生的表達能力、推理能力以及本系相關知識等。
評分比重：思考方式40％、邏輯推理能力30％、語言表達能力30％。
※本系提供優先錄取名額1名，對象包含低收入、中低收入戶及特殊境遇家庭身分學生。","一、本系以培養實作之管理實務人才為目標，招收對醫療產業管理、醫療資訊、健康政策及科技管理有興趣之學生。
二、醫管系服務電話:04-36098760
三、本系網址:https://health.csmu.edu.tw",19,0,0,2,0,,0,57,,,,,,,,,,,,,,,,,英=7、數B=9、有
027,國立中山大學,027012,中國文學系,中國文學系,一般,--,--,2025/3/31,2025/5/5,,,2025/5/17,,,2025/5/29,2025/5/29,前標,--,--,--,--,--,--,3.5,0,0,0,0,0,國英社,10,學測國文、英文、社會之級分總和,學測國文級分,學測英文級分,學測社會級分,,,,,2,1,0,0,1,0,40,審查資料,面試,,,,,0,0,0,0,0,0,30,30,0,0,0,0,面試,審查資料,學測國文級分,學測英文級分,1200,修課紀錄(A),課程學習成果(B、C、E),多元表現(F、G、J、L、N),學習歷程自述(O、P、Q),,,"Ｇ、社團活動經驗例如參與各類刊物編輯或藝文類社團活動。 
Ｊ、競賽表現例如參與各類語文創作和藝文競賽活動。 
Ｌ、檢定證照例如語言能力檢定證明。","1.面試當天請攜帶身分證件正本(國民身分證、有照片健保卡、駕駛執照、護照或居留證)及本校第二階段應考證應試。報到地點在文學院四樓中文系辦(文LA4006室)。
2.面試資訊公告於本系網頁，考生請於應試前30分鐘完成報到。
3.本系網頁：http://www.chinese.nsysu.edu.tw 聯絡方式(07)5252000轉3051。","1.本系課程可分為文學、學術思想、語言文字、臺灣文化、國際漢學、實作應用等六大領域，近年來透過系統性的整合課群，帶領學生將中文含蘊的文思養分轉化為創意應用，讓學生既能涵容古今，又能轉譯創新，延伸出未來就業的多元機會。
2.申請入學保留符合照顧弱勢及就近入學名額3名，相關事宜悉依【本校之重要事項說明】辦理，請務必查閱。",14,0,0,1,0,,0,49,,,,,,,,,,,,,,,,,國+英+社=34、國=14、有
027,國立中山大學,027022,外國語文學系,外文系,一般,--,--,2025/3/31,2025/5/5,,,2025/5/17,,,2025/5/29,2025/5/29,均標,前標,--,--,均標,--,--,8,3,0,0,8,0,--,0,學測國文、英文、社會之級分總和,學測英文級分,學測國文級分,學測社會級分,,,,,1.25,2,0,0,1,0,40,審查資料,面試,,,,,0,0,0,0,0,0,40,20,0,0,0,0,學科能力測驗成績,審查資料,面試,學測英文級分,1200,修課紀錄(A),課程學習成果(B、C),多元表現(F、G、J、L、N),學習歷程自述(O、P、Q),,,"1.請檢附含聽、說、讀、寫之GEPT、TOEIC、TOEFL-iBT或IELTS之英語文能力檢定成績證明。2.學習歷程自述(O,P,Q)請以英文撰寫。3.請繳交英文撰寫之書面報告(B)，實作作品(C)須與英語文相關，其餘審查資料須與英語文表現相關。","1.面試當天請攜帶身分證件正本(國民身分證、有照片健保卡、駕駛執照、護照或居留證)及本校第二階段應考證應試 。
2.本系受理調整面試時段，請於114年5月12日(一)上午9:00-下午5:00以電話聯繫本系詢問時段。逾期恕不受理。未參加面試者不予錄取。","1.申請入學保留符合照顧弱勢及就近入學名額3名，相關事宜悉依【本校之重要事項說明】辦理，請務必查閱。
2.本系除英語能力訓練，亦提供多元豐富外文(尤其英美)文學與文化、翻譯、語言學、第二外語及跨領域課程，引領學生於未來跨域多元就職。本系網址http://www.zephyr.nsysu.edu.tw/main.php。聯絡電話：07-5252000轉3133。",24,0,0,1,0,,0,72,,,,,,,,,,,,,,,,,國+社=21、英=14、有
027,國立中山大學,027032,劇場藝術學系,劇藝系,一般,混合,--,2025/3/31,2025/5/5,2025/5/17,2025/5/18,,,,2025/5/29,2025/5/29,均標,後標,--,--,--,--,--,8,6,0,0,0,0,--,0,學測國文、英文之級分總和,學測國文級分,學測英文級分,,,,,,1.5,1.5,0,0,0,0,10,審查資料,面試(含術科考試),,,,,0,70,0,0,0,0,40,50,0,0,0,0,面試(含術科考試),審查資料,同級分超額篩選科目一,學測國文級分,1500,修課紀錄(A),課程學習成果(B、C、E),多元表現(F、G、J、M、N),學習歷程自述(O、P、Q),有利審查資料,,,"1.本系接受面試調整，面試當天請攜帶身分證件正本(國民身分證、有照片健保卡、駕駛執照、護照或居留證)及本校第二階段應考證應試。
2.面試(含術科考試)包括創意寫作、創意設計繪圖、面試與表演三關必考項目，以測試對專業領域的興趣、潛力、想像力、理解力及分析能力。其中，面試及表演包括自我介紹與問答、才藝表演、即興表演、肢體律動考試等。","1.申請入學保留符合照顧弱勢及就近入學名額1名，相關事宜悉依【本校之重要事項說明】辦理，請務必查閱。
2.本系旨在培育劇場研究與演出、創作專業人才，本系網址：https://ta.nsysu.edu.tw。聯絡電話：07-5252000轉3401。",30,10,20,1,0,,0,180,,,,,,,,,,,,,,,,,無資料
027,國立中山大學,027042,生物科學系,生物科學系,一般,--,--,2025/3/31,2025/5/5,,,2025/5/17,,,2025/5/29,2025/5/29,--,均標,均標,--,--,前標,--,0,20,10,0,0,4,--,0,學測國文、英文、數學A、自然之級分總和,學測自然級分,學測數學A級分,學測英文級分,,,,,1,1,1,0,0,1,30,審查資料,面試,,,,,0,0,0,0,0,0,35,35,0,0,0,0,面試,學測自然級分,學測數學A級分,同級分超額篩選科目一,1200,修課紀錄(A),課程學習成果(B、D),多元表現(F、G、J、M、N),學習歷程自述(O、P、Q),,,,"1.面試在評量學生生物學相關知識及邏輯思考與表達能力。
2.面試名單於面試前3日公告於本系網站首頁。
3.面試當天請攜帶身分證件正本(國民身分證、有照片健保卡、駕駛執照、護照或居留證)及本校第二階段應考證應試。","1.申請人學保留符合照顧弱勢及就近入學名額3名，相關事宣悉依【本校之重要事項認明】辦理，請務必查閱。
2.學系網址https://biology.nsysu.edu.tw/，連絡電話07-5252000轉3601。",12,0,0,2,1,1名限金門縣,0,48,,,,,,,,,,,,,,,,,英=8、數A=7、自=12、有
027,國立中山大學,027052,生物科學系英語組,生科英語組,一般,--,--,2025/3/31,2025/5/5,,,2025/5/17,,,2025/5/29,2025/5/29,均標,均標,均標,--,--,前標,--,0,10,10,0,0,4,--,0,學測國文、英文、數學A、自然之級分總和,學測自然級分,學測數學A級分,學測英文級分,,,,,1,1.5,1,0,0,1,30,審查資料,面試,,,,,0,0,0,0,0,0,35,35,0,0,0,0,面試,學測自然級分,學測數學A級分,同級分超額篩選科目一,1200,修課紀錄(A),課程學習成果(B、D),多元表現(F、G、J、M、N),學習歷程自述(O、P、Q),,,,"1.面試在評量學生生物學相關知識及邏輯思考與表達能力。
2.面試名單於面試前3日公告於本系網站首頁。
3.面試當天請攜帶身分證件正本(國民身分證、有照片健保卡、駕駛執照、護照或居留證)及本校第二階段應考證應試。","1.本組之必修專業課程(講授類)採全英語授課。
2.學系網址https://biology.nsysu.edu.tw/，連絡電話07-5252000轉3601。",11,0,0,0,0,,0,44,,,,,,,,,,,,,,,,,英+數A=15、自=12、--
027,國立中山大學,027062,化學系,化學系,一般,--,--,2025/3/31,2025/5/5,2025/5/17,2025/5/18,,,,2025/5/29,2025/5/29,--,--,均標,--,--,均標,--,0,10,0,0,0,0,國數A自,5.5,學測國文、英文、數學A、自然之級分總和,學測自然級分,學測數學A級分,學測英文級分,,,,,1,1,1,0,0,1,40,審查資料,面試,,,,,0,0,0,0,0,0,35,25,0,0,0,0,面試,學科能力測驗成績,學測自然級分,審查資料,1200,修課紀錄(A),課程學習成果(B、C、D),多元表現(F、H、L、M、N),學習歷程自述(O、P、Q),,,,"1.面試在評量學生的反應思辨能力及本系專業相關知識等。
2.面試當天請攜帶身分證件正本(國民身分證、有照片健保卡、駕駛執照、護照或居留證)及本校第二階段應考證應試，請於面試報到時間內報到，逾時以棄權論。
3.若當天同時面試本校其他學系，須協調面試時段者，請於114年5月12日上午9時至下午4時來電洽詢，面試順序公告於本系網頁後不再受理調整。","1.申請入學保留符合照顧弱勢及就近入學名額2名，相關事宜悉依【本校之重要事項說明】辦理，請務必查閱。
2.學系網址：https://chem.nsysu.edu.tw/，聯絡電話：07-5252000分機3902",9,0,0,1,0,,0,50,,,,,,,,,,,,,,,,,國+英+數A+自=49、有
027,國立中山大學,027072,化學系英語組,化學英語組,一般,--,--,2025/3/31,2025/5/5,2025/5/17,2025/5/18,,,,2025/5/29,2025/5/29,--,前標,均標,--,--,均標,A級,0,0,0,0,0,0,國英數A自,5.5,學測國文、英文、數學A、自然之級分總和,學測自然級分,學測數學A級分,學測英文級分,,,,,1,1,1,0,0,1,40,審查資料,面試,,,,,0,0,0,0,0,0,35,25,0,0,0,0,面試,學科能力測驗成績,學測自然級分,審查資料,1200,修課紀錄(A),課程學習成果(B、C、D),多元表現(F、H、L、M、N),學習歷程自述(O、P、Q),,,,"1.面試以英語進行。面試在評量學生的反應思辨能力及本系專業相關知識等。
2.面試當天請攜帶身分證件正本(國民身分證、有照片健保卡、駕駛執照、護照或居留證)及本校第二階段應考證應試，請於面試報到時間內報到，逾時以棄權論。
3.若當天同時面試本校其他學系，須協調面試時段者，請於114年5月12日上午9時至下午4時來電洽詢，面試順序公告於本系網頁後不再受理調整。","1.參與本校姊妹校出國交換計畫、國外雙聯學位計畫，本系提供出國交換計畫奬學金。相關資訊請連結至本校國際事務處網頁：https://oia.nsysu.edu.tw/
2.學系網址：https://chem.nsysu.edu.tw/，聯絡電話：07-5252000分機3902",9,0,0,0,0,,0,50,,,,,,,,,,,,,,,,,國+英+數A+自=46、有
027,國立中山大學,027082,物理學系,物理學系,一般,--,--,2025/3/31,2025/5/5,,,2025/5/17,,,2025/5/29,2025/5/29,均標,均標,均標,--,--,均標,--,0,4,4,0,0,4,--,0,學測國文、英文、數學A、自然之級分總和,學測數學A級分,學測英文級分,學測自然級分,,,,,1,2,1.5,0,0,1.5,30,審查資料,面談,,,,,0,0,0,0,0,0,40,30,0,0,0,0,同級分超額篩選科目一,學測數學A級分,學測英文級分,學測自然級分,1200,修課紀錄(A),課程學習成果(B、C、D),多元表現(F、J、L、M、N),學習歷程自述(O、P、Q),說服力且有利審查資料,,多元表現(L.檢定證照)含英語相關檢定證明。,"1.依【本校之重要事項說明】各甄試項目若有缺考或1科零分者不予錄取。
2.面談時程表及考生參加名單將於5月14日下午五點前公布於本系網頁最新消息，不另行通知。
3.面試當天請攜帶身分證件正本(國民身分證、有照片健保卡、駕駛執照、護照或居留證)及本校第二階段應考證應試。","1.申請入學保留符合照顧弱勢及就近入學名額2名，相關事宜悉依【本校之重要事項說明】辦理，請務必查閱。
2.發展以量子及天文領域為特色，側重為理論與計算物理、量子材料物理、量子光電及天文與宇宙學等。
3.本系網址: https://phys.nsysu.edu.tw/ 聯絡電話: 07-5252000#3701 邱小姐",12,0,0,1,0,,0,48,,,,,,,,,,,,,,,,,英+數A+自=35、有
027,國立中山大學,027092,物理學系量子科技組(全英),物理系全英,一般,--,--,2025/3/31,2025/5/5,,,2025/5/17,,,2025/5/29,2025/5/29,--,均標,均標,--,--,均標,--,0,4.5,4.5,0,0,4.5,--,0,學測英文、數學A、自然之級分總和,學測英文級分,學測數學A級分,學測自然級分,,,,,0,2,1.5,0,0,1.5,30,審查資料,面談,,,,,0,0,0,0,0,0,40,30,0,0,0,0,同級分超額篩選科目一,學測英文級分,學測數學A級分,學測自然級分,1200,修課紀錄(A),課程學習成果(B、C、D),多元表現(F、J、L、M、N),學習歷程自述(O、P、Q),說服力且有利審查資料、英語學習之願景與規劃,,1.多元表現(L.檢定證照)含英語相關檢定證明。2.其他(S.英語學習之願景與規劃)請提供以英文撰寫的「英語環境下之學習願景與規劃」,"1.依【本校之重要事項說明】各甄試項目若有缺考或1科零分者不予錄取。
2.面談時程表及考生參加名單將於5月14日下午五點前公布於本系網頁最新消息，不另行通知。
3.面試當天請攜帶身分證件正本(國民身分證、有照片健保卡、駕駛執照、護照或居留證)及本校第二階段應考證應試。
4.本組面談將採英語面談。","1.申請入學保留符合照顧弱勢及就近入學名額1名，相關事宜悉依【本校之重要事項說明】辦理，請務必查閱。
2.本組之必修專業課程採全英語授課，本系將物理專業與實務操作整合於課程中，培育新興量子科技之學識及解決物理問題之能力。
3.本系網址: https://phys.nsysu.edu.tw/ 聯絡電話: 07-5252000#3701 邱小姐",11,0,0,1,0,,0,50,,,,,,,,,,,,,,,,,英+數A+自=33、有
